,Province_State,Date,Confirmed,Deaths
6544,South Carolina,2020-02-03,0,0
722,California,2020-02-03,6,0
5692,Ohio,2020-02-03,0,0
1148,Delaware,2020-02-03,0,0
3420,Maryland,2020-02-03,0,0
7964,Wisconsin,2020-02-03,0,0
154,Alaska,2020-02-03,0,0
296,American Samoa,2020-02-03,0,0
4130,Missouri,2020-02-03,0,0
6970,Texas,2020-02-03,0,0
7538,Virginia,2020-02-03,0,0
1574,Florida,2020-02-03,0,0
5266,North Carolina,2020-02-03,0,0
3136,Louisiana,2020-02-03,0,0
5550,Northern Mariana Islands,2020-02-03,0,0
6118,Pennsylvania,2020-02-03,0,0
3988,Mississippi,2020-02-03,0,0
7112,Utah,2020-02-03,0,0
4840,New Jersey,2020-02-03,0,0
2852,Kansas,2020-02-03,0,0
6828,Tennessee,2020-02-03,0,0
6260,Puerto Rico,2020-02-03,0,0
3562,Massachusetts,2020-02-03,1,0
7822,West Virginia,2020-02-03,0,0
5976,Oregon,2020-02-03,0,0
1716,Georgia,2020-02-03,0,0
2000,Guam,2020-02-03,0,0
4272,Montana,2020-02-03,0,0
3278,Maine,2020-02-03,0,0
3846,Minnesota,2020-02-03,0,0
2142,Hawaii,2020-02-03,0,0
5124,New York,2020-02-03,0,0
5408,North Dakota,2020-02-03,0,0
864,Colorado,2020-02-03,0,0
7254,Vermont,2020-02-03,0,0
12,Alabama,2020-02-03,0,0
4698,New Hampshire,2020-02-03,0,0
7680,Washington,2020-02-03,1,0
1858,Grand Princess,2020-02-03,0,0
1432,District of Columbia,2020-02-03,0,0
2710,Iowa,2020-02-03,0,0
4414,Nebraska,2020-02-03,0,0
438,Arizona,2020-02-03,1,0
2853,Kansas,2020-02-04,0,0
7539,Virginia,2020-02-04,0,0
4983,New Mexico,2020-02-04,0,0
7965,Wisconsin,2020-02-04,0,0
5409,North Dakota,2020-02-04,0,0
6261,Puerto Rico,2020-02-04,0,0
2711,Iowa,2020-02-04,0,0
2569,Indiana,2020-02-04,0,0
13,Alabama,2020-02-04,0,0
6403,Rhode Island,2020-02-04,0,0
3705,Michigan,2020-02-04,0,0
3989,Mississippi,2020-02-04,0,0
4699,New Hampshire,2020-02-04,0,0
865,Colorado,2020-02-04,0,0
7397,Virgin Islands,2020-02-04,0,0
2427,Illinois,2020-02-04,2,0
4415,Nebraska,2020-02-04,0,0
439,Arizona,2020-02-04,1,0
3279,Maine,2020-02-04,0,0
3137,Louisiana,2020-02-04,0,0
1575,Florida,2020-02-04,0,0
7113,Utah,2020-02-04,0,0
1433,District of Columbia,2020-02-04,0,0
2001,Guam,2020-02-04,0,0
5977,Oregon,2020-02-04,0,0
4273,Montana,2020-02-04,0,0
1859,Grand Princess,2020-02-04,0,0
1717,Georgia,2020-02-04,0,0
5551,Northern Mariana Islands,2020-02-04,0,0
6971,Texas,2020-02-04,0,0
6829,Tennessee,2020-02-04,0,0
2995,Kentucky,2020-02-04,0,0
3847,Minnesota,2020-02-04,0,0
5125,New York,2020-02-04,0,0
1007,Connecticut,2020-02-04,0,0
8107,Wyoming,2020-02-04,0,0
3421,Maryland,2020-02-04,0,0
155,Alaska,2020-02-04,0,0
1149,Delaware,2020-02-04,0,0
5835,Oklahoma,2020-02-04,0,0
7255,Vermont,2020-02-04,0,0
4557,Nevada,2020-02-04,0,0
4131,Missouri,2020-02-04,0,0
2285,Idaho,2020-02-04,0,0
1291,Diamond Princess,2020-02-04,0,0
6687,South Dakota,2020-02-04,0,0
6119,Pennsylvania,2020-02-04,0,0
2143,Hawaii,2020-02-04,0,0
6545,South Carolina,2020-02-04,0,0
7681,Washington,2020-02-04,1,0
5267,North Carolina,2020-02-04,0,0
581,Arkansas,2020-02-04,0,0
297,American Samoa,2020-02-04,0,0
4841,New Jersey,2020-02-04,0,0
3563,Massachusetts,2020-02-04,1,0
5693,Ohio,2020-02-04,0,0
7823,West Virginia,2020-02-04,0,0
723,California,2020-02-04,6,0
3422,Maryland,2020-02-05,0,0
298,American Samoa,2020-02-05,0,0
2712,Iowa,2020-02-05,0,0
6688,South Dakota,2020-02-05,0,0
1292,Diamond Princess,2020-02-05,0,0
582,Arkansas,2020-02-05,0,0
4842,New Jersey,2020-02-05,0,0
1150,Delaware,2020-02-05,0,0
5268,North Carolina,2020-02-05,0,0
14,Alabama,2020-02-05,0,0
156,Alaska,2020-02-05,0,0
8108,Wyoming,2020-02-05,0,0
440,Arizona,2020-02-05,1,0
1434,District of Columbia,2020-02-05,0,0
4984,New Mexico,2020-02-05,0,0
3706,Michigan,2020-02-05,0,0
3848,Minnesota,2020-02-05,0,0
3990,Mississippi,2020-02-05,0,0
6546,South Carolina,2020-02-05,0,0
7824,West Virginia,2020-02-05,0,0
5694,Ohio,2020-02-05,0,0
5836,Oklahoma,2020-02-05,0,0
7398,Virgin Islands,2020-02-05,0,0
2286,Idaho,2020-02-05,0,0
4132,Missouri,2020-02-05,0,0
2144,Hawaii,2020-02-05,0,0
7256,Vermont,2020-02-05,0,0
5978,Oregon,2020-02-05,0,0
4558,Nevada,2020-02-05,0,0
6120,Pennsylvania,2020-02-05,0,0
3280,Maine,2020-02-05,0,0
866,Colorado,2020-02-05,0,0
2428,Illinois,2020-02-05,2,0
1718,Georgia,2020-02-05,0,0
5126,New York,2020-02-05,0,0
2854,Kansas,2020-02-05,0,0
7114,Utah,2020-02-05,0,0
1008,Connecticut,2020-02-05,0,0
1576,Florida,2020-02-05,0,0
4274,Montana,2020-02-05,0,0
6262,Puerto Rico,2020-02-05,0,0
724,California,2020-02-05,6,0
2570,Indiana,2020-02-05,0,0
5410,North Dakota,2020-02-05,0,0
7682,Washington,2020-02-05,1,0
6972,Texas,2020-02-05,0,0
6404,Rhode Island,2020-02-05,0,0
6830,Tennessee,2020-02-05,0,0
4416,Nebraska,2020-02-05,0,0
2002,Guam,2020-02-05,0,0
3138,Louisiana,2020-02-05,0,0
2996,Kentucky,2020-02-05,0,0
5552,Northern Mariana Islands,2020-02-05,0,0
4700,New Hampshire,2020-02-05,0,0
1860,Grand Princess,2020-02-05,0,0
7966,Wisconsin,2020-02-05,0,0
7540,Virginia,2020-02-05,0,0
3564,Massachusetts,2020-02-05,1,0
5979,Oregon,2020-02-06,0,0
7541,Virginia,2020-02-06,0,0
2571,Indiana,2020-02-06,0,0
3707,Michigan,2020-02-06,0,0
3991,Mississippi,2020-02-06,0,0
2287,Idaho,2020-02-06,0,0
157,Alaska,2020-02-06,0,0
3423,Maryland,2020-02-06,0,0
4417,Nebraska,2020-02-06,0,0
7825,West Virginia,2020-02-06,0,0
4133,Missouri,2020-02-06,0,0
1009,Connecticut,2020-02-06,0,0
2429,Illinois,2020-02-06,2,0
5695,Ohio,2020-02-06,0,0
6547,South Carolina,2020-02-06,0,0
5411,North Dakota,2020-02-06,0,0
4985,New Mexico,2020-02-06,0,0
6405,Rhode Island,2020-02-06,0,0
8109,Wyoming,2020-02-06,0,0
7967,Wisconsin,2020-02-06,0,0
583,Arkansas,2020-02-06,0,0
2997,Kentucky,2020-02-06,0,0
3565,Massachusetts,2020-02-06,1,0
2855,Kansas,2020-02-06,0,0
7115,Utah,2020-02-06,0,0
1151,Delaware,2020-02-06,0,0
1861,Grand Princess,2020-02-06,0,0
2713,Iowa,2020-02-06,0,0
867,Colorado,2020-02-06,0,0
1435,District of Columbia,2020-02-06,0,0
5269,North Carolina,2020-02-06,0,0
15,Alabama,2020-02-06,0,0
725,California,2020-02-06,6,0
299,American Samoa,2020-02-06,0,0
4843,New Jersey,2020-02-06,0,0
4701,New Hampshire,2020-02-06,0,0
3139,Louisiana,2020-02-06,0,0
3849,Minnesota,2020-02-06,0,0
5553,Northern Mariana Islands,2020-02-06,0,0
441,Arizona,2020-02-06,1,0
1577,Florida,2020-02-06,0,0
6831,Tennessee,2020-02-06,0,0
6263,Puerto Rico,2020-02-06,0,0
5127,New York,2020-02-06,0,0
7683,Washington,2020-02-06,1,0
6973,Texas,2020-02-06,0,0
4275,Montana,2020-02-06,0,0
7257,Vermont,2020-02-06,0,0
2003,Guam,2020-02-06,0,0
5837,Oklahoma,2020-02-06,0,0
1293,Diamond Princess,2020-02-06,0,0
4559,Nevada,2020-02-06,0,0
6689,South Dakota,2020-02-06,0,0
1719,Georgia,2020-02-06,0,0
3281,Maine,2020-02-06,0,0
2145,Hawaii,2020-02-06,0,0
7399,Virgin Islands,2020-02-06,0,0
6121,Pennsylvania,2020-02-06,0,0
442,Arizona,2020-02-07,1,0
2288,Idaho,2020-02-07,0,0
8110,Wyoming,2020-02-07,0,0
6832,Tennessee,2020-02-07,0,0
5412,North Dakota,2020-02-07,0,0
7542,Virginia,2020-02-07,0,0
1010,Connecticut,2020-02-07,0,0
5838,Oklahoma,2020-02-07,0,0
6974,Texas,2020-02-07,0,0
6122,Pennsylvania,2020-02-07,0,0
158,Alaska,2020-02-07,0,0
6690,South Dakota,2020-02-07,0,0
7116,Utah,2020-02-07,0,0
4276,Montana,2020-02-07,0,0
1862,Grand Princess,2020-02-07,0,0
7258,Vermont,2020-02-07,0,0
5128,New York,2020-02-07,0,0
1720,Georgia,2020-02-07,0,0
5980,Oregon,2020-02-07,0,0
2004,Guam,2020-02-07,0,0
6548,South Carolina,2020-02-07,0,0
7400,Virgin Islands,2020-02-07,0,0
1436,District of Columbia,2020-02-07,0,0
3850,Minnesota,2020-02-07,0,0
5270,North Carolina,2020-02-07,0,0
4134,Missouri,2020-02-07,0,0
584,Arkansas,2020-02-07,0,0
726,California,2020-02-07,6,0
2146,Hawaii,2020-02-07,0,0
1152,Delaware,2020-02-07,0,0
1294,Diamond Princess,2020-02-07,0,0
5554,Northern Mariana Islands,2020-02-07,0,0
3424,Maryland,2020-02-07,0,0
4844,New Jersey,2020-02-07,0,0
2430,Illinois,2020-02-07,2,0
3566,Massachusetts,2020-02-07,1,0
4560,Nevada,2020-02-07,0,0
3140,Louisiana,2020-02-07,0,0
2998,Kentucky,2020-02-07,0,0
7826,West Virginia,2020-02-07,0,0
2572,Indiana,2020-02-07,0,0
2856,Kansas,2020-02-07,0,0
1578,Florida,2020-02-07,0,0
868,Colorado,2020-02-07,0,0
300,American Samoa,2020-02-07,0,0
6406,Rhode Island,2020-02-07,0,0
3282,Maine,2020-02-07,0,0
4702,New Hampshire,2020-02-07,0,0
7968,Wisconsin,2020-02-07,0,0
4418,Nebraska,2020-02-07,0,0
2714,Iowa,2020-02-07,0,0
3992,Mississippi,2020-02-07,0,0
6264,Puerto Rico,2020-02-07,0,0
16,Alabama,2020-02-07,0,0
7684,Washington,2020-02-07,1,0
5696,Ohio,2020-02-07,0,0
3708,Michigan,2020-02-07,0,0
4986,New Mexico,2020-02-07,0,0
3283,Maine,2020-02-08,0,0
7827,West Virginia,2020-02-08,0,0
4561,Nevada,2020-02-08,0,0
4987,New Mexico,2020-02-08,0,0
2147,Hawaii,2020-02-08,0,0
7401,Virgin Islands,2020-02-08,0,0
5697,Ohio,2020-02-08,0,0
6407,Rhode Island,2020-02-08,0,0
5413,North Dakota,2020-02-08,0,0
5839,Oklahoma,2020-02-08,0,0
1437,District of Columbia,2020-02-08,0,0
5271,North Carolina,2020-02-08,0,0
3425,Maryland,2020-02-08,0,0
3709,Michigan,2020-02-08,0,0
1721,Georgia,2020-02-08,0,0
2289,Idaho,2020-02-08,0,0
8111,Wyoming,2020-02-08,0,0
3993,Mississippi,2020-02-08,0,0
2431,Illinois,2020-02-08,2,0
5981,Oregon,2020-02-08,0,0
159,Alaska,2020-02-08,0,0
7969,Wisconsin,2020-02-08,0,0
585,Arkansas,2020-02-08,0,0
1153,Delaware,2020-02-08,0,0
17,Alabama,2020-02-08,0,0
2715,Iowa,2020-02-08,0,0
6691,South Dakota,2020-02-08,0,0
6123,Pennsylvania,2020-02-08,0,0
3851,Minnesota,2020-02-08,0,0
2999,Kentucky,2020-02-08,0,0
3567,Massachusetts,2020-02-08,1,0
4135,Missouri,2020-02-08,0,0
869,Colorado,2020-02-08,0,0
6549,South Carolina,2020-02-08,0,0
6833,Tennessee,2020-02-08,0,0
4419,Nebraska,2020-02-08,0,0
443,Arizona,2020-02-08,1,0
2005,Guam,2020-02-08,0,0
5129,New York,2020-02-08,0,0
6975,Texas,2020-02-08,0,0
7543,Virginia,2020-02-08,0,0
3141,Louisiana,2020-02-08,0,0
7117,Utah,2020-02-08,0,0
7685,Washington,2020-02-08,1,0
4703,New Hampshire,2020-02-08,0,0
6265,Puerto Rico,2020-02-08,0,0
5555,Northern Mariana Islands,2020-02-08,0,0
4277,Montana,2020-02-08,0,0
4845,New Jersey,2020-02-08,0,0
1863,Grand Princess,2020-02-08,0,0
2857,Kansas,2020-02-08,0,0
1295,Diamond Princess,2020-02-08,0,0
2573,Indiana,2020-02-08,0,0
7259,Vermont,2020-02-08,0,0
1579,Florida,2020-02-08,0,0
301,American Samoa,2020-02-08,0,0
1011,Connecticut,2020-02-08,0,0
727,California,2020-02-08,6,0
18,Alabama,2020-02-09,0,0
6834,Tennessee,2020-02-09,0,0
7260,Vermont,2020-02-09,0,0
3994,Mississippi,2020-02-09,0,0
8112,Wyoming,2020-02-09,0,0
4136,Missouri,2020-02-09,0,0
4278,Montana,2020-02-09,0,0
2290,Idaho,2020-02-09,0,0
3426,Maryland,2020-02-09,0,0
5982,Oregon,2020-02-09,0,0
7686,Washington,2020-02-09,1,0
1864,Grand Princess,2020-02-09,0,0
3710,Michigan,2020-02-09,0,0
6976,Texas,2020-02-09,0,0
160,Alaska,2020-02-09,0,0
5556,Northern Mariana Islands,2020-02-09,0,0
7970,Wisconsin,2020-02-09,0,0
5272,North Carolina,2020-02-09,0,0
728,California,2020-02-09,6,0
5840,Oklahoma,2020-02-09,0,0
1438,District of Columbia,2020-02-09,0,0
1580,Florida,2020-02-09,0,0
302,American Samoa,2020-02-09,0,0
870,Colorado,2020-02-09,0,0
7402,Virgin Islands,2020-02-09,0,0
1296,Diamond Princess,2020-02-09,0,0
2148,Hawaii,2020-02-09,0,0
5130,New York,2020-02-09,0,0
6266,Puerto Rico,2020-02-09,0,0
4846,New Jersey,2020-02-09,0,0
1722,Georgia,2020-02-09,0,0
3142,Louisiana,2020-02-09,0,0
3852,Minnesota,2020-02-09,0,0
2716,Iowa,2020-02-09,0,0
4704,New Hampshire,2020-02-09,0,0
6124,Pennsylvania,2020-02-09,0,0
3568,Massachusetts,2020-02-09,1,0
6692,South Dakota,2020-02-09,0,0
2858,Kansas,2020-02-09,0,0
1154,Delaware,2020-02-09,0,0
444,Arizona,2020-02-09,1,0
4562,Nevada,2020-02-09,0,0
2006,Guam,2020-02-09,0,0
2574,Indiana,2020-02-09,0,0
2432,Illinois,2020-02-09,2,0
586,Arkansas,2020-02-09,0,0
5698,Ohio,2020-02-09,0,0
4420,Nebraska,2020-02-09,0,0
3000,Kentucky,2020-02-09,0,0
6408,Rhode Island,2020-02-09,0,0
5414,North Dakota,2020-02-09,0,0
6550,South Carolina,2020-02-09,0,0
4988,New Mexico,2020-02-09,0,0
7118,Utah,2020-02-09,0,0
7828,West Virginia,2020-02-09,0,0
1012,Connecticut,2020-02-09,0,0
7544,Virginia,2020-02-09,0,0
3284,Maine,2020-02-09,0,0
3569,Massachusetts,2020-02-10,1,0
4563,Nevada,2020-02-10,0,0
161,Alaska,2020-02-10,0,0
1723,Georgia,2020-02-10,0,0
7971,Wisconsin,2020-02-10,0,0
6977,Texas,2020-02-10,0,0
1297,Diamond Princess,2020-02-10,0,0
1155,Delaware,2020-02-10,0,0
4279,Montana,2020-02-10,0,0
7687,Washington,2020-02-10,1,0
3853,Minnesota,2020-02-10,0,0
2575,Indiana,2020-02-10,0,0
7545,Virginia,2020-02-10,0,0
2717,Iowa,2020-02-10,0,0
6693,South Dakota,2020-02-10,0,0
3143,Louisiana,2020-02-10,0,0
6551,South Carolina,2020-02-10,0,0
2149,Hawaii,2020-02-10,0,0
1581,Florida,2020-02-10,0,0
1013,Connecticut,2020-02-10,0,0
729,California,2020-02-10,6,0
2859,Kansas,2020-02-10,0,0
6409,Rhode Island,2020-02-10,0,0
5557,Northern Mariana Islands,2020-02-10,0,0
5273,North Carolina,2020-02-10,0,0
7119,Utah,2020-02-10,0,0
4847,New Jersey,2020-02-10,0,0
7829,West Virginia,2020-02-10,0,0
5841,Oklahoma,2020-02-10,0,0
5415,North Dakota,2020-02-10,0,0
4705,New Hampshire,2020-02-10,0,0
19,Alabama,2020-02-10,0,0
2007,Guam,2020-02-10,0,0
871,Colorado,2020-02-10,0,0
7403,Virgin Islands,2020-02-10,0,0
6267,Puerto Rico,2020-02-10,0,0
5699,Ohio,2020-02-10,0,0
2433,Illinois,2020-02-10,2,0
1439,District of Columbia,2020-02-10,0,0
6835,Tennessee,2020-02-10,0,0
3001,Kentucky,2020-02-10,0,0
6125,Pennsylvania,2020-02-10,0,0
7261,Vermont,2020-02-10,0,0
5983,Oregon,2020-02-10,0,0
4989,New Mexico,2020-02-10,0,0
4137,Missouri,2020-02-10,0,0
2291,Idaho,2020-02-10,0,0
3285,Maine,2020-02-10,0,0
587,Arkansas,2020-02-10,0,0
1865,Grand Princess,2020-02-10,0,0
4421,Nebraska,2020-02-10,0,0
445,Arizona,2020-02-10,1,0
303,American Samoa,2020-02-10,0,0
3995,Mississippi,2020-02-10,0,0
3711,Michigan,2020-02-10,0,0
8113,Wyoming,2020-02-10,0,0
3427,Maryland,2020-02-10,0,0
5131,New York,2020-02-10,0,0
3712,Michigan,2020-02-11,0,0
4564,Nevada,2020-02-11,0,0
5416,North Dakota,2020-02-11,0,0
5842,Oklahoma,2020-02-11,0,0
1724,Georgia,2020-02-11,0,0
6268,Puerto Rico,2020-02-11,0,0
2150,Hawaii,2020-02-11,0,0
6978,Texas,2020-02-11,0,0
4848,New Jersey,2020-02-11,0,0
4990,New Mexico,2020-02-11,0,0
730,California,2020-02-11,7,0
872,Colorado,2020-02-11,0,0
1866,Grand Princess,2020-02-11,0,0
304,American Samoa,2020-02-11,0,0
4138,Missouri,2020-02-11,0,0
7830,West Virginia,2020-02-11,0,0
1440,District of Columbia,2020-02-11,0,0
3428,Maryland,2020-02-11,0,0
3854,Minnesota,2020-02-11,0,0
4422,Nebraska,2020-02-11,0,0
6836,Tennessee,2020-02-11,0,0
7404,Virgin Islands,2020-02-11,0,0
5700,Ohio,2020-02-11,0,0
2008,Guam,2020-02-11,0,0
588,Arkansas,2020-02-11,0,0
20,Alabama,2020-02-11,0,0
7120,Utah,2020-02-11,0,0
7262,Vermont,2020-02-11,0,0
5984,Oregon,2020-02-11,0,0
5274,North Carolina,2020-02-11,0,0
3286,Maine,2020-02-11,0,0
5132,New York,2020-02-11,0,0
7546,Virginia,2020-02-11,0,0
1298,Diamond Princess,2020-02-11,0,0
7688,Washington,2020-02-11,1,0
1014,Connecticut,2020-02-11,0,0
2576,Indiana,2020-02-11,0,0
1156,Delaware,2020-02-11,0,0
3996,Mississippi,2020-02-11,0,0
4280,Montana,2020-02-11,0,0
6552,South Carolina,2020-02-11,0,0
6410,Rhode Island,2020-02-11,0,0
162,Alaska,2020-02-11,0,0
2434,Illinois,2020-02-11,2,0
8114,Wyoming,2020-02-11,0,0
2292,Idaho,2020-02-11,0,0
6694,South Dakota,2020-02-11,0,0
7972,Wisconsin,2020-02-11,0,0
6126,Pennsylvania,2020-02-11,0,0
1582,Florida,2020-02-11,0,0
2718,Iowa,2020-02-11,0,0
446,Arizona,2020-02-11,1,0
3002,Kentucky,2020-02-11,0,0
2860,Kansas,2020-02-11,0,0
3144,Louisiana,2020-02-11,0,0
4706,New Hampshire,2020-02-11,0,0
5558,Northern Mariana Islands,2020-02-11,0,0
3570,Massachusetts,2020-02-11,1,0
305,American Samoa,2020-02-12,0,0
731,California,2020-02-12,7,0
2861,Kansas,2020-02-12,0,0
7263,Vermont,2020-02-12,0,0
3429,Maryland,2020-02-12,0,0
6411,Rhode Island,2020-02-12,0,0
8115,Wyoming,2020-02-12,0,0
6269,Puerto Rico,2020-02-12,0,0
6127,Pennsylvania,2020-02-12,0,0
4849,New Jersey,2020-02-12,0,0
2009,Guam,2020-02-12,0,0
1299,Diamond Princess,2020-02-12,0,0
5417,North Dakota,2020-02-12,0,0
3287,Maine,2020-02-12,0,0
21,Alabama,2020-02-12,0,0
5275,North Carolina,2020-02-12,0,0
1441,District of Columbia,2020-02-12,0,0
1015,Connecticut,2020-02-12,0,0
6553,South Carolina,2020-02-12,0,0
5843,Oklahoma,2020-02-12,0,0
5701,Ohio,2020-02-12,0,0
4991,New Mexico,2020-02-12,0,0
6695,South Dakota,2020-02-12,0,0
7973,Wisconsin,2020-02-12,0,0
2151,Hawaii,2020-02-12,0,0
7547,Virginia,2020-02-12,0,0
447,Arizona,2020-02-12,1,0
7121,Utah,2020-02-12,0,0
4707,New Hampshire,2020-02-12,0,0
3855,Minnesota,2020-02-12,0,0
5133,New York,2020-02-12,0,0
5985,Oregon,2020-02-12,0,0
2719,Iowa,2020-02-12,0,0
3571,Massachusetts,2020-02-12,1,0
3003,Kentucky,2020-02-12,0,0
2293,Idaho,2020-02-12,0,0
3145,Louisiana,2020-02-12,0,0
4565,Nevada,2020-02-12,0,0
4139,Missouri,2020-02-12,0,0
1867,Grand Princess,2020-02-12,0,0
7831,West Virginia,2020-02-12,0,0
873,Colorado,2020-02-12,0,0
163,Alaska,2020-02-12,0,0
5559,Northern Mariana Islands,2020-02-12,0,0
2435,Illinois,2020-02-12,2,0
4281,Montana,2020-02-12,0,0
7405,Virgin Islands,2020-02-12,0,0
6979,Texas,2020-02-12,0,0
6837,Tennessee,2020-02-12,0,0
7689,Washington,2020-02-12,1,0
589,Arkansas,2020-02-12,0,0
1157,Delaware,2020-02-12,0,0
3997,Mississippi,2020-02-12,0,0
1583,Florida,2020-02-12,0,0
3713,Michigan,2020-02-12,0,0
1725,Georgia,2020-02-12,0,0
4423,Nebraska,2020-02-12,0,0
2577,Indiana,2020-02-12,0,0
448,Arizona,2020-02-13,1,0
7122,Utah,2020-02-13,0,0
7548,Virginia,2020-02-13,0,0
1300,Diamond Princess,2020-02-13,0,0
4708,New Hampshire,2020-02-13,0,0
3146,Louisiana,2020-02-13,0,0
1868,Grand Princess,2020-02-13,0,0
2578,Indiana,2020-02-13,0,0
7974,Wisconsin,2020-02-13,0,0
6838,Tennessee,2020-02-13,0,0
6128,Pennsylvania,2020-02-13,0,0
7264,Vermont,2020-02-13,0,0
2010,Guam,2020-02-13,0,0
5702,Ohio,2020-02-13,0,0
4424,Nebraska,2020-02-13,0,0
6980,Texas,2020-02-13,0,0
7690,Washington,2020-02-13,1,0
4850,New Jersey,2020-02-13,0,0
6270,Puerto Rico,2020-02-13,0,0
4282,Montana,2020-02-13,0,0
8116,Wyoming,2020-02-13,0,0
6412,Rhode Island,2020-02-13,0,0
5560,Northern Mariana Islands,2020-02-13,0,0
2294,Idaho,2020-02-13,0,0
4992,New Mexico,2020-02-13,0,0
2720,Iowa,2020-02-13,0,0
874,Colorado,2020-02-13,0,0
3714,Michigan,2020-02-13,0,0
7406,Virgin Islands,2020-02-13,0,0
2436,Illinois,2020-02-13,2,0
1158,Delaware,2020-02-13,0,0
1442,District of Columbia,2020-02-13,0,0
1726,Georgia,2020-02-13,0,0
1584,Florida,2020-02-13,0,0
306,American Samoa,2020-02-13,0,0
164,Alaska,2020-02-13,0,0
7832,West Virginia,2020-02-13,0,0
4566,Nevada,2020-02-13,0,0
2152,Hawaii,2020-02-13,0,0
5134,New York,2020-02-13,0,0
6696,South Dakota,2020-02-13,0,0
3004,Kentucky,2020-02-13,0,0
5986,Oregon,2020-02-13,0,0
22,Alabama,2020-02-13,0,0
732,California,2020-02-13,8,0
3856,Minnesota,2020-02-13,0,0
3288,Maine,2020-02-13,0,0
5276,North Carolina,2020-02-13,0,0
2862,Kansas,2020-02-13,0,0
5418,North Dakota,2020-02-13,0,0
590,Arkansas,2020-02-13,0,0
5844,Oklahoma,2020-02-13,0,0
6554,South Carolina,2020-02-13,0,0
3572,Massachusetts,2020-02-13,1,0
3430,Maryland,2020-02-13,0,0
3998,Mississippi,2020-02-13,0,0
4140,Missouri,2020-02-13,0,0
1016,Connecticut,2020-02-13,0,0
3147,Louisiana,2020-02-14,0,0
3289,Maine,2020-02-14,0,0
6697,South Dakota,2020-02-14,0,0
3005,Kentucky,2020-02-14,0,0
3715,Michigan,2020-02-14,0,0
591,Arkansas,2020-02-14,0,0
165,Alaska,2020-02-14,0,0
7123,Utah,2020-02-14,0,0
6555,South Carolina,2020-02-14,0,0
4141,Missouri,2020-02-14,0,0
7265,Vermont,2020-02-14,0,0
2295,Idaho,2020-02-14,0,0
1159,Delaware,2020-02-14,0,0
2437,Illinois,2020-02-14,2,0
4283,Montana,2020-02-14,0,0
3999,Mississippi,2020-02-14,0,0
3431,Maryland,2020-02-14,0,0
449,Arizona,2020-02-14,1,0
4993,New Mexico,2020-02-14,0,0
7549,Virginia,2020-02-14,0,0
1869,Grand Princess,2020-02-14,0,0
5987,Oregon,2020-02-14,0,0
7691,Washington,2020-02-14,1,0
6839,Tennessee,2020-02-14,0,0
2579,Indiana,2020-02-14,0,0
4425,Nebraska,2020-02-14,0,0
1443,District of Columbia,2020-02-14,0,0
2011,Guam,2020-02-14,0,0
23,Alabama,2020-02-14,0,0
5703,Ohio,2020-02-14,0,0
2863,Kansas,2020-02-14,0,0
6129,Pennsylvania,2020-02-14,0,0
5845,Oklahoma,2020-02-14,0,0
5277,North Carolina,2020-02-14,0,0
3573,Massachusetts,2020-02-14,1,0
5419,North Dakota,2020-02-14,0,0
6271,Puerto Rico,2020-02-14,0,0
5561,Northern Mariana Islands,2020-02-14,0,0
1301,Diamond Princess,2020-02-14,0,0
1017,Connecticut,2020-02-14,0,0
2721,Iowa,2020-02-14,0,0
733,California,2020-02-14,8,0
8117,Wyoming,2020-02-14,0,0
1585,Florida,2020-02-14,0,0
5135,New York,2020-02-14,0,0
7975,Wisconsin,2020-02-14,0,0
2153,Hawaii,2020-02-14,0,0
6413,Rhode Island,2020-02-14,0,0
4567,Nevada,2020-02-14,0,0
4851,New Jersey,2020-02-14,0,0
307,American Samoa,2020-02-14,0,0
875,Colorado,2020-02-14,0,0
3857,Minnesota,2020-02-14,0,0
1727,Georgia,2020-02-14,0,0
7407,Virgin Islands,2020-02-14,0,0
4709,New Hampshire,2020-02-14,0,0
7833,West Virginia,2020-02-14,0,0
6981,Texas,2020-02-14,0,0
6982,Texas,2020-02-15,0,0
1728,Georgia,2020-02-15,0,0
1586,Florida,2020-02-15,0,0
5988,Oregon,2020-02-15,0,0
3290,Maine,2020-02-15,0,0
5136,New York,2020-02-15,0,0
5562,Northern Mariana Islands,2020-02-15,0,0
1444,District of Columbia,2020-02-15,0,0
7124,Utah,2020-02-15,0,0
4426,Nebraska,2020-02-15,0,0
450,Arizona,2020-02-15,1,0
6698,South Dakota,2020-02-15,0,0
592,Arkansas,2020-02-15,0,0
24,Alabama,2020-02-15,0,0
3574,Massachusetts,2020-02-15,1,0
1160,Delaware,2020-02-15,0,0
4000,Mississippi,2020-02-15,0,0
7834,West Virginia,2020-02-15,0,0
166,Alaska,2020-02-15,0,0
6414,Rhode Island,2020-02-15,0,0
5846,Oklahoma,2020-02-15,0,0
5278,North Carolina,2020-02-15,0,0
6130,Pennsylvania,2020-02-15,0,0
5420,North Dakota,2020-02-15,0,0
308,American Samoa,2020-02-15,0,0
734,California,2020-02-15,8,0
7550,Virginia,2020-02-15,0,0
7408,Virgin Islands,2020-02-15,0,0
8118,Wyoming,2020-02-15,0,0
1018,Connecticut,2020-02-15,0,0
4568,Nevada,2020-02-15,0,0
5704,Ohio,2020-02-15,0,0
2154,Hawaii,2020-02-15,0,0
2580,Indiana,2020-02-15,0,0
1302,Diamond Princess,2020-02-15,0,0
